Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
07c2e1cb-3372-404a-b8a3-91846771db20,FUOR05009353795411,aa645fc7-2246-491b-8efc-f28556b1d429,2025-05-04 02:27:28,Withdrawal,765.55,INR,41893.84,Cash,Pending,HYD-5,As music mind majority.,Salary,Peterson-Vasquez,Hyderabad,114.59,True,ATM
895d78a3-a997-48b7-90b0-c793792eeee7,PIRJ38176960838070,c5260f70-7820-469e-aecf-02f3a166fc24,2025-05-06 01:39:59,Transfer,13042.45,INR,381483.22,Cash,Pending,HYD-5,Beyond forget ask strong.,Travel,"Thomas, Esparza and Ramirez",Hyderabad,176.95,False,Desktop
4751bdb7-d0dc-4003-9b92-acd102eb8cfb,QWPE72303677549470,ada7998e-3872-4d7c-a636-49876938afa9,2025-05-03 09:47:08,Refund,41644.6,INR,148684.59,Cash,Pending,HYD-5,Raise blood trouble best.,EMI,"Grant, Foster and Thompson",Hyderabad,252.48,False,POS
db8fffc9-38a8-4ea8-8c94-57555b48b7be,RLZN64175862033654,2ec2fd97-9530-440f-b899-564a7a0eb3c7,2025-05-03 00:00:29,Withdrawal,44634.47,INR,287890.38,Mobile,Pending,HYD-5,Situation politics its stay against.,Salary,Scott-Gutierrez,Hyderabad,273.23,True,POS
ce514564-60ab-447f-8b6c-3d50f17b07bd,QOEN76992093379645,e0c2dfdd-3513-4ba8-8cf8-927625e50d7a,2025-05-06 20:07:37,Deposit,21959.76,INR,68225.39,Card,Success,HYD-5,Same learn few question compare authority four.,Salary,"Washington, Cruz and Murphy",Hyderabad,140.55,False,ATM
05cd964c-5dc9-47b0-b26c-35b79a77efb3,DRLM98898654837837,cd89e55b-c49a-4815-8ed0-388fff4e50fc,2025-05-03 01:54:15,Deposit,47284.36,INR,243351.14,Cash,Failed,HYD-5,Recently city mouth travel.,Travel,Lloyd Ltd,Hyderabad,393.45,False,ATM
7fa24797-4fda-42ab-a50f-ea76a90d9a62,ROCR66949956404680,ebd96434-0682-4417-addf-ac2ffb8ed64c,2025-05-06 12:24:27,Transfer,65258.06,INR,76280.11,Cheque,Success,HYD-5,Actually entire black operation now.,Salary,"Johnson, Obrien and Green",Hyderabad,355.22,True,POS
14cbd02f-65f8-4f92-9a25-d4bddbd3a172,DDQW78642724898965,0da1452e-18bf-4f01-90a6-7b50fe6f9e78,2025-05-08 01:25:13,Transfer,23941.77,INR,215172.8,Cheque,Pending,HYD-5,Move focus simple past instead.,Groceries,David-Jones,Hyderabad,196.91,False,Desktop
b01771fa-3c87-4cb7-a264-676411eb4e21,XEGO47561811628615,feae9f2e-b550-438c-b514-869038b70d27,2025-05-06 18:02:55,Payment,34513.51,INR,166544.66,Cash,Failed,HYD-5,Attorney four suffer media make sure artist.,Utility,Anderson-Ward,Hyderabad,234.19,True,Desktop
a1e84ddf-627f-4ab4-8610-bc84e2968141,TFNM72324487563919,92c26498-41f4-4535-ba67-3eb71e0ceb1f,2025-05-07 20:07:41,Refund,84730.13,INR,343890.53,Cheque,Failed,HYD-5,Her relate traditional attack find treatment under.,EMI,Harding-Garcia,Hyderabad,357.38,False,Mobile
3ea7b1ae-7926-45f4-8e2a-22cba1825be3,TZMQ51410602528711,b82f2f24-2a9f-49f4-928c-ceff989d1c1e,2025-05-07 12:27:06,Transfer,97808.46,INR,104177.5,Online,Pending,HYD-5,Others daughter stay might and.,Entertainment,Craig Ltd,Hyderabad,237.96,True,ATM
6cb4cede-dbea-40ca-bd68-17d96f3b2160,VZMS34783047472676,430aff28-fb47-42e9-8514-9f319218e8c5,2025-05-06 10:48:23,Payment,56376.72,INR,176308.27,Cheque,Failed,HYD-5,Congress local marriage address work particularly.,Shopping,Miller-Harris,Hyderabad,489.35,True,Mobile
9612c052-7021-466b-ae69-0b54c04dc12f,ZYQK07324356930693,049b4192-71dc-4a0b-badd-0ea8012bc11d,2025-05-05 05:41:51,Transfer,66645.32,INR,76961.86,Mobile,Success,HYD-5,Family each worry popular.,Entertainment,Williamson and Sons,Hyderabad,108.02,False,POS
