Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
4dbc1b5e-ba7d-425b-94ed-5b77f0c50870,CLVD07069147936092,0fa79fa6-5e11-4606-af80-27c790bc280e,2025-05-05 23:05:12,Withdrawal,52894.01,INR,93559.7,Online,Pending,MUM-2,Whole better people party.,Utility,Campbell-Ramos,Mumbai,202.33,False,Mobile
8b4f0712-8d63-4272-826a-d44403a056c4,JRZG90346712845468,90d692a7-7f13-4e5e-96aa-ef611662f93e,2025-05-05 04:29:18,Transfer,46812.59,INR,352009.46,Card,Success,MUM-2,Child enter maybe between left give body.,Utility,Jones PLC,Mumbai,0.8,False,Desktop
7ea0a0a5-7845-4a95-86bc-1ad3b7f7f07d,PHCZ66166101405552,6c153629-4003-4b36-81d8-9fce2fd8d233,2025-05-07 01:32:20,Payment,78547.55,INR,189489.29,Mobile,Success,MUM-2,Phone suffer collection receive store old.,Entertainment,Hull-Garcia,Mumbai,367.08,True,Desktop
7e1ae28d-bd7e-4721-8d39-895eb2b03e5c,NAIJ07857822126490,e9edf46a-f654-48e3-bc2a-d5264c0b6d25,2025-05-04 16:35:27,Refund,81519.15,INR,373275.41,Cash,Failed,MUM-2,Everyone begin tree risk information.,Shopping,Wade LLC,Mumbai,288.91,True,POS
72728bca-2cf2-43aa-a8d1-f76b2c8830ca,AGIB82770937080215,ab995c1f-b14a-4a62-b542-a2b3b600a641,2025-05-02 01:20:50,Refund,94381.27,INR,277035.86,Cash,Pending,MUM-2,Probably bed tough through whose.,Salary,Oconnell PLC,Mumbai,258.28,False,Desktop
d26d6334-bd74-40ae-a6e4-021b30358a84,JBRH48300519180045,cdad6f80-5747-4ba4-bbbb-e22c2607c8eb,2025-05-02 14:04:57,Payment,14339.59,INR,302822.14,Cheque,Failed,MUM-2,Continue couple answer box story.,Entertainment,Wheeler Group,Mumbai,39.6,True,ATM
eec899e6-29e9-4b30-b84d-ccd1ff30b1e3,DMWH11499442269015,a407f4f0-7da2-46ec-967b-4c98822b7a0c,2025-05-06 00:39:54,Deposit,93078.49,INR,414540.27,Cash,Success,MUM-2,Involve recognize land space represent take beat particularly.,Salary,Lane LLC,Mumbai,76.37,True,POS
fc925d1b-ffc7-4aba-b1b2-4bb9d045033f,QLCE26265645129577,62bd6e33-bb8c-4841-ae74-94b6e0c46169,2025-05-01 08:03:18,Transfer,88448.47,INR,469273.48,Online,Success,MUM-2,According citizen fine black.,Entertainment,"Cuevas, Thompson and Cruz",Mumbai,232.68,True,Mobile
31dd936a-e1f7-49e3-988f-3f372dd792de,VAGT18537249677189,ba977bca-8fff-40fb-9549-85abe15ddc68,2025-05-07 01:19:34,Deposit,81565.13,INR,494592.47,Cash,Pending,MUM-2,During day opportunity often ok.,Travel,Estes Inc,Mumbai,466.66,True,Mobile
01acc96b-9813-4dfc-a0c3-014979943dfa,KQYV05974004129157,d1d78c3f-cea8-40d0-a73c-981a07c34fbd,2025-05-04 23:08:29,Deposit,59740.77,INR,119088.59,Online,Failed,MUM-2,Son child project buy story film least now.,Groceries,"Pacheco, Hansen and Harris",Mumbai,375.26,True,Desktop
