Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
05705cd3-2d58-48ee-a12d-f6ed2b0c9b9f,DSDH60056500102928,92804bd0-4030-4757-95b6-e92e106f8885,2025-05-06 09:50:19,Withdrawal,74613.78,INR,444609.5,Mobile,Success,HYD-2,Her more hundred three.,Shopping,Chen LLC,Hyderabad,445.99,True,POS
4b364234-196a-4088-952a-ce4619526bf9,VRYQ94039658729653,2722f314-8842-482a-b428-22aed130a92a,2025-05-03 02:51:35,Payment,27387.26,INR,469671.46,Mobile,Success,HYD-2,Generation woman join whatever indeed evening.,EMI,Hebert PLC,Hyderabad,47.05,True,ATM
eccb804a-e651-42ee-bb97-281b901fdb8b,HGVY41214337588169,094be570-ea6a-4311-b904-3631cc268687,2025-05-06 23:22:33,Payment,57848.08,INR,149942.47,Cheque,Pending,HYD-2,Information hotel risk movie.,Utility,"Wilson, Bright and Evans",Hyderabad,52.36,True,ATM
4d786680-701f-4441-80f8-39ac588b74bc,IJJW45613761769205,8f247528-ee2a-45c4-894d-fa16dc5ef870,2025-05-07 01:56:14,Transfer,53215.39,INR,165521.9,Online,Success,HYD-2,Especially sit million suffer land politics.,EMI,"Rangel, Cardenas and Khan",Hyderabad,490.61,False,Mobile
7a5f6cee-f03a-4fb0-8234-c8777c29fac2,JWOB61451114182015,aafc3ef9-7c29-4c95-bf65-0c19f44ad996,2025-05-02 21:27:38,Refund,72592.54,INR,130445.8,Cash,Failed,HYD-2,College agree good raise everybody citizen.,Travel,Pearson-Robbins,Hyderabad,362.82,True,Desktop
068e5ea2-8284-4406-a418-70618a0db50c,FIJW76457173173392,16202428-762a-441d-93c7-efcde34a5646,2025-05-04 07:29:47,Withdrawal,25945.91,INR,431657.84,Online,Failed,HYD-2,Son must or whose Democrat.,Utility,"Kelly, Nolan and Mcdonald",Hyderabad,266.33,True,ATM
519bd1cc-7ff0-46ea-895f-bb20ab2a5673,EMWB36254674892108,6058c012-a892-462f-ad61-ae75f29e7138,2025-05-05 09:00:56,Transfer,9753.11,INR,258447.71,Online,Failed,HYD-2,Reflect top sign worry common north six.,Shopping,"Green, Nunez and Acosta",Hyderabad,24.62,True,ATM
453abc33-cd30-4543-85ac-a9ee80baf8ae,BJOW14920894742821,78a226a0-46ff-49c1-b6f6-30a7368a7420,2025-05-01 14:02:10,Deposit,41141.43,INR,218024.16,Cash,Pending,HYD-2,Enough thing popular more five.,Salary,"Ramirez, Hale and Vargas",Hyderabad,346.93,False,Mobile
186c1172-22aa-4431-9af2-0c3be4f63ba9,DYXZ23148714668157,0c2e778a-e0b7-4668-bd26-ff6f4ccb0bb5,2025-05-07 07:02:44,Transfer,83724.84,INR,477835.16,Online,Success,HYD-2,Explain sense foreign direction tax century.,EMI,Gardner-Perez,Hyderabad,180.33,False,ATM
bd8c51f3-d92e-423c-87f2-76dd1bd6cfb4,ZSGY55953866421120,157eec7b-fe23-49b1-936f-fb448cd028c4,2025-05-03 08:46:50,Transfer,30756.36,INR,228692.52,Cash,Success,HYD-2,Shoulder appear matter current.,Salary,Arnold LLC,Hyderabad,108.04,False,ATM
0841df56-06a6-431c-b96b-bc33e967a138,UTXZ36925677685487,703e58e1-85b5-4c23-8717-c0fa56c7bab9,2025-05-05 23:35:52,Withdrawal,74358.15,INR,329170.73,Card,Failed,HYD-2,Be economy thank bed.,Entertainment,Solis-Rodriguez,Hyderabad,283.02,True,Desktop
19e9a8bd-9156-4ebc-b3a8-11d091efdc53,LROO25679833081352,ed75f6f8-f31e-40d1-801c-8bc442599246,2025-05-03 02:42:11,Deposit,47883.86,INR,482778.2,Online,Failed,HYD-2,Society pick thought rest.,Travel,"Garcia, Holloway and Ford",Hyderabad,162.55,False,Desktop
6b78f44e-df17-4c36-8242-717cf122e9f4,BTGE80090846999453,338bfedd-f60b-466f-92b3-f33f664d0940,2025-05-07 18:19:47,Refund,68118.44,INR,110096.02,Online,Pending,HYD-2,Relate car clearly me result our tell.,Utility,Fry-Jones,Hyderabad,147.06,True,POS
96fb8dfc-d5e4-49cd-b9d5-1852a22f5c91,TVBZ97120182183996,67ce554d-fa23-4463-94b5-b63e888b28d1,2025-05-08 00:14:51,Refund,84280.45,INR,377091.66,Online,Failed,HYD-2,Check design expect likely occur buy outside issue.,Travel,"Bailey, Martinez and Michael",Hyderabad,376.44,True,ATM
f5cedcd2-806d-4dde-816f-d6d42c6167cf,JYGK07172483720694,bc95a719-be0f-4ece-8220-9cc2a54352ae,2025-05-03 09:09:07,Payment,47263.51,INR,479544.22,Card,Failed,HYD-2,Scene now arrive owner coach.,Shopping,Phillips Inc,Hyderabad,144.73,False,ATM
210665da-1630-4f8f-b2c7-b0d1ca54b086,ZMIY19210040907621,6d51aa65-2144-4c56-aca0-5bbb6a35778a,2025-05-03 10:44:29,Withdrawal,87308.08,INR,119657.09,Online,Failed,HYD-2,Almost toward state less produce above red.,Utility,Martinez and Sons,Hyderabad,329.71,True,Desktop
311a54e6-209f-4eb2-b935-de331d19a3b8,LJSY84138620508009,8d9fb042-f5e4-4ab2-8c50-deb62abdb7bf,2025-05-05 19:57:45,Transfer,45197.54,INR,287116.19,Cheque,Pending,HYD-2,Pay may memory weight control moment young.,Salary,Hernandez-Phelps,Hyderabad,261.69,True,ATM
03c265a7-95d7-4d01-ab32-89951e033990,KJEV43959985294701,5827bf55-875a-4a00-9dad-2674337cfbb2,2025-05-03 03:14:29,Withdrawal,41656.83,INR,49849.91,Cheque,Success,HYD-2,Realize imagine imagine over finish expect door evening.,Entertainment,Cardenas Group,Hyderabad,192.21,True,Desktop
abd1bf56-efad-48d3-bc95-93972d0aad3f,AGXX08455345445587,acf14aea-67e8-4611-a74d-71d61903b2c1,2025-05-02 20:59:13,Payment,46123.3,INR,32547.06,Cheque,Failed,HYD-2,Spend movement debate create home fish national.,Shopping,Nelson Ltd,Hyderabad,256.72,False,Mobile
a62b6dbe-29e3-47a3-aa04-463cf3c2baa2,IYFH55625669769531,6a204461-6ee6-41e4-8106-9f0379716113,2025-05-04 18:32:21,Transfer,58335.4,INR,477134.67,Mobile,Pending,HYD-2,Receive color religious chair.,Salary,"Rodriguez, Holt and Hamilton",Hyderabad,494.9,False,Mobile
