Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
4768f74a-31a4-4e18-b086-0d229586cb20,BWGA65181345895740,ecac8eef-4427-40c4-9907-212eaef68dad,2025-05-03 18:12:32,Payment,51865.57,INR,460153.13,Card,Success,BAN-4,Professor share type role daughter might likely.,Salary,"Neal, Jensen and Woodard",Bangalore,61.8,False,Mobile
3155bf8a-c830-48a5-8313-9cf28211248f,FHJD24955539990188,ef0ec314-92f6-4134-95e9-958dd442e778,2025-05-05 20:17:53,Withdrawal,3593.64,INR,115636.61,Card,Pending,BAN-4,Life own capital parent research.,Travel,Nguyen Inc,Bangalore,407.96,False,POS
7854257f-179a-42cb-9ec3-9e2d36493f11,ZSZD40936485947162,7bde63e2-5330-4ccb-a1c1-08453b4f807d,2025-05-05 07:04:29,Payment,10688.67,INR,430036.99,Cash,Success,BAN-4,Power book thank girl trip Mr perform.,Groceries,Franklin Ltd,Bangalore,284.14,True,ATM
28e4c2d8-edae-4d6d-9c46-559c926640c7,VVLF31846737309055,3da27ff4-34c4-49dc-b250-688eb452c190,2025-05-05 13:57:17,Refund,45316.1,INR,212464.62,Cash,Failed,BAN-4,Third gun hope wonder public skill analysis later.,Utility,White LLC,Bangalore,184.53,False,Desktop
66b3b69e-8b3c-4ac9-8c9a-74e59cd1858c,RCDE95459895460840,b0920a03-670c-4bd9-a0d3-786012310bea,2025-05-07 23:06:07,Refund,96233.39,INR,301266.81,Cheque,Failed,BAN-4,Physical population per evidence protect.,EMI,Davis Inc,Bangalore,398.46,False,POS
0220b6da-f50f-4df8-9333-dea5fea478c0,LAXV04273135727222,e8d05ebc-b580-48ad-b65e-072466cbc092,2025-05-05 19:46:27,Transfer,24172.59,INR,213584.56,Mobile,Success,BAN-4,Follow radio full mother forget.,Salary,Cunningham-Johnson,Bangalore,305.48,True,Desktop
857e3109-e6b9-43a3-b6ca-b52f4b0bc0a3,OCJT01441098392005,cc8f3b42-582c-47fb-b1fb-1d7f364ed99f,2025-05-03 02:48:20,Transfer,97322.15,INR,256623.43,Cheque,Success,BAN-4,Majority officer third political.,Travel,"Harrison, Thomas and White",Bangalore,183.1,True,POS
bf39bf84-0f9b-49dc-83d4-84f020584c2f,XKPB36090585552577,906328b5-4d07-4544-892e-778e56c7f3a6,2025-05-01 23:29:18,Payment,37659.92,INR,436065.88,Mobile,Success,BAN-4,Position company give avoid century thus party.,Entertainment,Mcdonald-Hudson,Bangalore,36.05,False,Mobile
b42cb058-7042-4f6a-a1f2-fd9b0ddec016,VPRE17700837943039,89ba2659-7b9a-4727-a6ef-4160f01cf48c,2025-05-04 20:39:52,Withdrawal,95357.2,INR,99711.3,Mobile,Pending,BAN-4,Service oil crime check law.,Entertainment,"Jones, Hudson and Marsh",Bangalore,309.32,False,ATM
d9f577ed-b0f5-4635-947c-b7b30cf71722,EVKU18330012870793,68568ec6-2cef-46b6-bdea-2bd70a811be9,2025-05-06 10:01:09,Refund,8850.58,INR,420774.3,Cheque,Failed,BAN-4,Rest record thing.,Groceries,Riddle Ltd,Bangalore,488.11,False,POS
0d6adf3d-59b9-4b04-bfa4-66ff981e7e5d,RQFO40205833567773,a0682fa8-8a30-47ec-967c-9bd0624dd584,2025-05-06 18:50:51,Payment,48677.97,INR,457414.91,Cheque,Pending,BAN-4,Smile level around keep.,Groceries,Coleman-Mendez,Bangalore,213.2,False,ATM
d7260cc1-110c-4189-85e3-37b161ad709b,TUTP05190224915312,6ea5becc-7c4b-4919-a115-86b205597253,2025-05-05 17:50:03,Payment,4280.73,INR,215211.79,Cash,Success,BAN-4,Responsibility away reduce case growth trip impact send.,Shopping,Gilmore-Martinez,Bangalore,405.47,False,Desktop
2f91ca0c-6c42-4a9e-a85c-7d226d78d361,LMXK88426933730754,cdd0cef0-16cb-4ca1-acae-15eda9599825,2025-05-07 18:42:15,Deposit,80193.56,INR,290868.48,Cash,Failed,BAN-4,Finally professor focus say pay pass.,EMI,"Williams, Burgess and Blake",Bangalore,93.66,True,Desktop
8efc6214-d62c-47b8-9534-096e609f199a,BGGF62363171719740,fd333690-7313-4c33-90b0-f5d83cd363e8,2025-05-03 01:08:29,Payment,69732.26,INR,471403.04,Online,Pending,BAN-4,War find focus.,Entertainment,"Green, Williams and Trujillo",Bangalore,408.95,False,POS
c0b79911-a0c5-4fe7-b90f-1feaae34d879,QYCV42353269976569,b1c02db7-4e06-41e4-bd05-82c57fe03d8c,2025-05-01 20:01:18,Deposit,91156.95,INR,371148.12,Cash,Pending,BAN-4,Fear item may half night lot.,Entertainment,Norton-Adams,Bangalore,109.8,True,POS
e5caa1de-22dc-4a78-bd91-62ff0493a7af,YCWV41797213947697,5dd1bd79-d670-45d0-bab2-b23929184d12,2025-05-06 22:22:32,Deposit,36717.67,INR,162840.7,Card,Failed,BAN-4,Suffer allow wonder role quality nice.,Utility,"Lutz, Garcia and Stephens",Bangalore,412.1,True,Desktop
65dca442-f83e-46eb-bf98-338129d5716b,DHYD78086495511356,84f78461-55e6-44bc-8b8d-24c3212269c2,2025-05-08 01:14:29,Deposit,95518.96,INR,294716.37,Online,Pending,BAN-4,Enjoy daughter may say player.,Travel,Jones-Dennis,Bangalore,144.9,True,Mobile
7d70ff13-6a6e-4314-820b-b8a60f0577a1,LJUM72741272138806,5d4feb92-7881-43c5-9428-02a41df1b1e6,2025-05-08 00:09:25,Transfer,41179.17,INR,55892.09,Mobile,Failed,BAN-4,Beautiful fish fact investment agent.,Entertainment,Ball PLC,Bangalore,438.55,True,ATM
21a698e5-67bd-4cd8-ad04-7a5d7fae3e05,MLML14422049477209,1a27db26-712b-4eaf-84f7-608408249119,2025-05-02 09:54:00,Transfer,29091.76,INR,370680.45,Mobile,Success,BAN-4,None wait likely her true.,Shopping,"Smith, Campbell and Delacruz",Bangalore,377.34,True,POS
eb2a3054-ac2a-4205-b70d-41fde529d37b,EYMC26942528225988,6f4c5369-e5f8-4056-814e-ab96519a4674,2025-05-08 00:25:56,Transfer,53589.3,INR,66383.2,Cash,Pending,BAN-4,Down account house loss late.,Salary,Jimenez PLC,Bangalore,419.69,False,Mobile
c10eb091-8ada-4c04-8697-5043a4c74659,RXUO33214209142990,22815a60-2fb5-497c-9404-fc7b845bb76d,2025-05-05 02:47:26,Transfer,5918.64,INR,96269.63,Online,Pending,BAN-4,Expect nearly fire describe food.,Entertainment,Phillips-Lee,Bangalore,430.56,False,ATM
7dffd0bb-cf28-4e0d-97fb-9f1bee16b941,LPUG41769705432126,683907a7-f97a-45fd-b946-2a3a5f2dc259,2025-05-07 15:02:38,Payment,47318.92,INR,222137.99,Mobile,Pending,BAN-4,Surface federal alone identify school.,Salary,"Reynolds, Hunt and Salazar",Bangalore,183.26,True,POS
2a69e05a-8dfe-4639-99f7-eec55f6f1e91,VBVE48951168923929,e88ca5fb-cabe-4a9a-b450-96498a4e0b80,2025-05-06 10:02:48,Withdrawal,13462.86,INR,263808.95,Cheque,Success,BAN-4,Too assume use entire speech kind yes.,Travel,Miller LLC,Bangalore,442.38,True,POS
09765e1d-5bb7-4f5c-9038-28c539bd3870,AJMC69384720981756,6ab00451-1c4a-4c0c-9efb-bd1189e705d7,2025-05-03 22:54:36,Payment,45285.76,INR,349912.83,Mobile,Pending,BAN-4,Someone interest wrong they information wait near politics.,Travel,"Dean, Harmon and Mueller",Bangalore,195.63,True,Mobile
980771dc-a781-4ed0-acc4-026977ae434f,IRRU78515795269545,7fc3931a-6c5b-482a-9280-9b3542e7f63b,2025-05-03 19:00:19,Transfer,36753.6,INR,49043.88,Card,Failed,BAN-4,Which chance same.,Shopping,Martinez Group,Bangalore,205.71,False,ATM
14f13ae9-f1b9-459e-9190-4b9d59f72073,AWMV84418405760415,89bbe6f4-42f6-4f2b-a5da-f25fa10fafd8,2025-05-02 03:26:06,Deposit,29049.66,INR,72976.65,Online,Failed,BAN-4,Memory major bar purpose ball list.,Salary,Sanchez and Sons,Bangalore,148.43,True,Desktop
7adecb8b-d4b6-4e96-ad9b-0be351274132,RSQE15524044237412,b3b8c88a-a38d-4b88-9f2f-9099b83e1395,2025-05-02 07:16:14,Withdrawal,41123.45,INR,392935.27,Cash,Pending,BAN-4,Situation ability season realize win left agency.,Salary,Gomez and Sons,Bangalore,409.64,True,POS
94105c69-70d0-47da-9d7f-d8c6410c52e0,CJPA98774375263551,7375a967-138b-4f24-b9f2-68ebbb29764a,2025-05-07 19:24:38,Deposit,39635.13,INR,287161.76,Cash,Pending,BAN-4,Agree wall air several its.,Utility,"Sanders, Dunn and Erickson",Bangalore,439.34,True,Desktop
5272d7b7-340f-4032-93d4-169d3f37d7f6,ODLT82068068714341,a364c9d3-dbd8-4f21-9758-43d56982bd43,2025-05-02 14:46:20,Payment,62514.83,INR,378060.54,Cheque,Pending,BAN-4,Center radio far paper analysis note opportunity.,EMI,Willis Inc,Bangalore,152.14,True,ATM
4b8a001e-513e-4c1b-a733-63226781518f,LRZC47186533141191,3090be7b-ff0e-4cbc-b033-f0e061d35797,2025-05-08 01:09:17,Refund,82612.48,INR,34175.52,Card,Failed,BAN-4,Type appear bill professional skin painting face plan.,Groceries,Cantu-Stanton,Bangalore,19.75,True,Mobile
