Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
b789f580-c7bd-48dd-a978-adbad0e368f0,LULL35108685387328,b31009e9-1b5f-495d-aaec-39fffaeca945,2025-05-01 09:00:47,Withdrawal,38245.65,INR,137432.37,Cheque,Pending,HYD-3,Also notice control blood down.,Shopping,"Gill, Garza and Torres",Hyderabad,496.61,False,Desktop
d2099ac1-1260-44cd-82c9-e7b9fcb5b1fa,BYJN95837788992699,8ca3ac4f-c696-4e2a-8208-2b948be89639,2025-05-04 13:51:07,Payment,72942.85,INR,447302.29,Mobile,Pending,HYD-3,Safe onto method best him.,Groceries,Walter Inc,Hyderabad,51.58,True,POS
4a1501de-1d22-459b-b7f6-71c524cf1e6a,UXSK89724932707072,83c82315-2014-4716-ac21-c7525b97e0cf,2025-05-02 13:27:30,Deposit,52523.73,INR,241637.38,Cheque,Failed,HYD-3,Out agreement until product.,Utility,Thompson-Dickson,Hyderabad,476.43,True,ATM
903913be-ae40-46fa-bccd-d20db8a9be9b,FBJT04118839866180,a0f07b2c-e8f4-439c-adee-cb212af3a9cf,2025-05-02 23:48:01,Refund,78630.97,INR,215806.52,Card,Pending,HYD-3,Product term fast require.,Travel,Harrison Inc,Hyderabad,108.44,True,POS
e0894d3a-b79d-4219-aa8c-63031096155c,PIFJ03481046444342,662da3ac-773c-498f-8d72-f657665514a9,2025-05-01 09:07:07,Withdrawal,75905.68,INR,214183.6,Online,Success,HYD-3,Inside significant how memory.,Entertainment,Morgan-Lopez,Hyderabad,308.62,False,ATM
77e28a4c-feb8-45a0-a904-9cb06dce0eea,VNKO83469579360167,e0e3fc56-e89c-4b89-849b-82010eefe22e,2025-05-07 18:41:11,Withdrawal,19592.38,INR,70285.27,Cash,Success,HYD-3,Off voice both ready season ask even.,Entertainment,Foster Ltd,Hyderabad,375.23,False,Mobile
4b5bb422-630f-4af8-a926-dde876cc7489,TWCO14324266355641,65de9b40-2fa8-4658-8511-df75276e699d,2025-05-05 03:37:39,Refund,68957.22,INR,10862.87,Cash,Pending,HYD-3,One stuff mother we include protect yeah.,Salary,Griffith-Lewis,Hyderabad,314.26,False,POS
e8638715-f4c9-4672-8d23-faa6ad9dda10,PQUS21761449787927,538b732d-aa8f-4e81-aad1-b9cd05db11cc,2025-05-03 11:56:26,Transfer,5268.96,INR,410133.64,Cheque,Success,HYD-3,Stage man matter here community can.,Travel,"Hart, Jones and Thompson",Hyderabad,371.05,False,Mobile
bad967eb-02c6-4737-a061-691fe1c7bda5,KZGX97261067507946,90660b8a-df63-4417-b467-aa6cbe597967,2025-05-02 11:01:09,Transfer,5170.45,INR,37554.74,Online,Success,HYD-3,The under wonder rather particularly learn.,Salary,Pineda-Williams,Hyderabad,194.38,True,Mobile
71485567-1c8f-4713-ad38-0bcad39395b1,AQKO40877481603493,88a787b4-1239-4a85-891e-904a8010afd9,2025-05-06 21:39:12,Refund,47369.16,INR,271099.2,Card,Success,HYD-3,Travel provide be amount number.,Shopping,Moore Inc,Hyderabad,397.85,True,POS
9c000535-b781-4f69-8fd0-bebd67833961,EXDE09512218167720,52b638fb-3860-4ec0-bd8c-c13e3eb8c6db,2025-05-05 10:21:55,Deposit,1519.72,INR,310991.78,Card,Pending,HYD-3,Here Mrs expect.,Entertainment,Olson-Taylor,Hyderabad,294.96,True,Desktop
3dc1babd-bbad-45fd-a98e-66b347710b6f,WKXS11543967788035,8aee522a-4268-4f4f-b799-2b6bb7622f5f,2025-05-05 00:35:32,Payment,85783.01,INR,87238.41,Online,Success,HYD-3,Space check no air.,Utility,Johnson and Sons,Hyderabad,249.07,False,POS
767f7496-c334-48da-863d-713a1becea6c,TXQF91001514135034,ae6b6361-e1f7-4858-8dfb-1b01ed957fff,2025-05-03 10:10:16,Transfer,93090.38,INR,406595.7,Online,Success,HYD-3,Former economic west check.,Utility,"Hill, Vaughan and Anderson",Hyderabad,165.23,True,Desktop
f8fe4cc7-a71d-456a-86d4-717146a8a339,LCPC09296882488011,f79fba28-cc34-485c-9916-d93a31539898,2025-05-06 20:09:25,Withdrawal,99974.15,INR,4753.61,Cheque,Success,HYD-3,Sell although father or seek.,Groceries,Arnold-Shepherd,Hyderabad,315.79,False,Mobile
fe8b58c4-6f46-4160-aa1e-e88e3a7d2425,SWLN97773109937457,29e7dab6-6a4e-4323-a7f7-5db820f5df47,2025-05-02 22:36:15,Deposit,83743.43,INR,140112.88,Cash,Failed,HYD-3,Million past successful.,Travel,Garrett Inc,Hyderabad,427.37,False,POS
