Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
d2185718-b0a9-48ff-b42f-2d51b4ffda37,URCG52774264006888,8d9452d7-3f3e-480f-a976-dcacc67db670,2025-05-05 17:32:18,Transfer,75417.46,INR,494085.88,Cash,Failed,BAN-5,Director service explain important.,Groceries,Castillo-Perkins,Bangalore,6.1,False,Mobile
7d7ecaf5-e415-4fa3-b7ed-280c3cc84f7b,QOUS48276809141058,a6638291-8aa8-4ef5-bc12-8d798482f346,2025-05-04 04:25:43,Withdrawal,34948.76,INR,30079.67,Cheque,Pending,BAN-5,Environmental pull seven hotel.,Entertainment,"Barr, Hancock and Jennings",Bangalore,357.86,False,POS
eff95325-99b5-47d4-9b80-f6ef51c74a62,BXAJ97706159273643,785a1b66-d503-47b0-8f8b-94c242deef0a,2025-05-04 09:55:49,Withdrawal,19280.88,INR,280796.26,Mobile,Success,BAN-5,Talk true nearly senior.,Shopping,Snyder PLC,Bangalore,211.03,True,POS
fb89e654-9c40-4b90-8741-e2a19479f1db,RKCJ36405077050709,6487baa9-1427-4887-813b-ddd1e6a21f04,2025-05-02 23:21:33,Refund,58637.03,INR,304543.75,Card,Pending,BAN-5,Couple indeed back if growth force.,Travel,"King, Carlson and Miller",Bangalore,228.06,False,Mobile
89d86e3d-e984-4ace-ad9c-79c030f9cadb,UWAL42336572127158,fdf54a45-6e1c-43fc-87ce-2a2714abbbab,2025-05-04 17:30:04,Transfer,84463.98,INR,28154.94,Cash,Failed,BAN-5,Pay ground teacher price many share.,Salary,Bradshaw Inc,Bangalore,292.37,True,POS
a1e32b96-4a96-46c0-b1f1-2f9d393fb56b,BGRV65965064831102,1ed07b43-b98d-4fb6-b181-a4c3a99728ed,2025-05-02 09:00:32,Deposit,50858.04,INR,86868.27,Mobile,Failed,BAN-5,Language hope fine.,Entertainment,Martin Inc,Bangalore,459.5,True,POS
5419eb63-c6e2-4542-8abb-1b58ed89d3c2,ATCM72561350941537,73b71058-8add-420c-826b-9db3328ac2a2,2025-05-02 20:50:04,Transfer,75967.93,INR,439759.07,Mobile,Pending,BAN-5,Window value there include serious.,Salary,Caldwell Group,Bangalore,211.65,False,Desktop
97f464bd-618e-470b-8f43-e25501ec4835,GGJG07880958903153,60cb0fb5-ee39-4443-881b-b102cb7288c1,2025-05-02 20:15:51,Transfer,82934.74,INR,411012.44,Cheque,Pending,BAN-5,Put question low dark.,Shopping,"Clark, Carlson and Johnson",Bangalore,253.31,True,POS
99cec5a2-d86c-4484-9af6-82a83046e1ad,FJZY21137136783039,b512baed-cf19-4c9f-91bd-bf84076731d5,2025-05-01 12:59:35,Refund,84550.23,INR,347622.47,Card,Success,BAN-5,Ago list describe heart foreign dream.,Groceries,Moses and Sons,Bangalore,347.44,True,Mobile
371bc3e3-13e3-4d1f-9204-43b3e239fc0d,BKPM53535839876624,dfcef424-f87b-49e3-b7d5-02dab013e055,2025-05-02 21:45:23,Transfer,38934.14,INR,396773.01,Online,Pending,BAN-5,Strategy major magazine worry my reality.,Entertainment,"Roberts, Gomez and Snow",Bangalore,254.78,True,Mobile
