Transaction_ID,Account_Number,Customer_ID,Transaction_Date,Transaction_Type,Transaction_Amount,Currency,Balance_After_Transaction,Transaction_Mode,Transaction_Status,Branch_Code,Transaction_Description,Category,Merchant_Name,Location,Fee_Charged,Fraud_Flag,Device_ID
e602678a-0f9c-47af-bf02-ed8acfc5360c,NKBB12352754189961,7e540aab-e1a1-4e62-b058-9b7b68801fb7,2025-05-07 23:46:22,Transfer,1238.24,INR,469838.9,Cash,Pending,MUM-4,Option detail simple despite treat west another.,Salary,Castaneda Group,Mumbai,285.81,True,Mobile
390a8722-feb7-4cf9-ac2c-d26dec825596,ZZOG76605058805532,c383eb94-13b8-4552-8dec-afad47b34582,2025-05-01 12:30:01,Transfer,49930.17,INR,282012.52,Mobile,Failed,MUM-4,Perhaps what his thank year behind.,Groceries,"Guerra, Jones and Cantu",Mumbai,195.51,False,POS
fc223df0-fa25-4296-b076-9ae228b234a9,VFDO72501874645334,be18e0a6-64f4-48b1-8f27-6b0c5a57ef9d,2025-05-02 21:12:43,Deposit,29736.72,INR,108001.88,Online,Failed,MUM-4,Include science campaign leave type choose.,Utility,Wells Inc,Mumbai,210.32,False,Mobile
a1ec1ca4-d0b4-4592-86cf-c8eff1eac186,GTLV72469125903520,b66edb24-6705-4ac0-be0c-4d5b7ef90593,2025-05-04 03:40:43,Deposit,8197.07,INR,159823.1,Cash,Pending,MUM-4,Pm apply long exactly toward big.,Salary,Flores and Sons,Mumbai,332.56,False,ATM
780127a6-69ce-4c7d-af0f-33c24be39322,TGEK00310584504645,2f3c29c9-1eac-43e2-a4c6-69ad0729bb5b,2025-05-05 08:03:47,Withdrawal,59976.84,INR,420625.36,Mobile,Pending,MUM-4,Case moment at campaign.,Entertainment,Liu-Frye,Mumbai,29.4,True,Mobile
581c32a1-30c2-4e6f-a441-4f6e8de5da0d,KDYK54009853644692,03376204-a8ba-4fe1-b73a-077b1f0cfcfb,2025-05-03 18:57:23,Payment,89282.25,INR,392420.53,Online,Pending,MUM-4,Thousand stand peace difference never interest.,Entertainment,French-Anderson,Mumbai,413.84,False,ATM
7bf890ed-eb56-45ba-85fe-2e7e30e64ca5,MHKN31466926829634,9576821d-9cee-4a0c-b0d3-c1944d4d366c,2025-05-01 20:11:25,Transfer,3311.83,INR,165451.54,Card,Success,MUM-4,Individual design per language camera man strong former.,Entertainment,"Cochran, Anderson and Lee",Mumbai,365.91,True,Desktop
b13a7ff1-b3a3-4874-81e2-30a8456cf3ac,FVGW94432329933898,60de5a7c-5b7f-424c-b3ca-f6959b2a40c9,2025-05-05 17:52:19,Refund,10576.17,INR,223201.47,Cash,Success,MUM-4,Arm blue traditional fly.,Salary,Wright Ltd,Mumbai,130.32,True,ATM
563af58e-feb5-4289-8596-f04e46718ae4,XUWT21160720157061,a267eac8-dcd1-4999-a3bb-c76a2019ab1a,2025-05-04 21:44:38,Refund,22976.41,INR,336848.53,Mobile,Failed,MUM-4,Live analysis positive community point ready.,Entertainment,Walls-Robbins,Mumbai,465.41,False,ATM
6cbec257-97e7-4a73-816e-b290fb12fd90,IEJC07874797416187,bc1b1cfb-0177-407b-a7a8-889ced2b1b7e,2025-05-04 11:20:29,Transfer,76496.09,INR,303426.98,Cheque,Pending,MUM-4,Example campaign region garden.,Shopping,"Moody, Harding and Hoffman",Mumbai,165.21,False,ATM
7548d6b4-e552-4883-9c0a-a361b3a82ddf,LTMQ91338618308632,d24dba51-2d9e-4f65-bee1-cc46eaa53d06,2025-05-05 22:22:08,Withdrawal,57896.6,INR,10933.58,Online,Pending,MUM-4,For amount peace career age maintain compare.,Shopping,"Stone, Holder and Lewis",Mumbai,367.86,True,ATM
fd7682b7-75e7-41b2-b43a-cb7cbed27587,ISRT93387116268899,d33b67b9-91a6-47d0-bc72-f60378009ba2,2025-05-08 05:46:43,Refund,2258.36,INR,489783.94,Mobile,Pending,MUM-4,Executive factor help live various situation campaign.,Travel,Duncan Inc,Mumbai,488.27,True,Desktop
de829f41-f322-4a6c-95a0-bc345926cfbe,QJFT83011268139939,5ae0543a-162b-431e-bf3e-24cf8e41b1d2,2025-05-02 20:03:54,Withdrawal,81322.66,INR,236061.28,Online,Pending,MUM-4,Push bit about least prove room study.,Utility,Hopkins LLC,Mumbai,359.52,True,POS
47778a30-e540-4343-bbb2-cc4ccd43f1b0,WUXG38478961273281,b92a099f-7aeb-4662-bfe7-d5a711d45bbd,2025-05-02 08:34:38,Payment,45977.25,INR,457824.04,Cash,Failed,MUM-4,Region base reveal make.,Shopping,Roberts-Morales,Mumbai,77.62,True,POS
487e467f-c6ce-4417-885a-67c64d3a4197,WLHW43927018829361,f2be65c3-a535-414b-83af-94a518cc3140,2025-05-04 04:01:50,Deposit,55610.41,INR,6622.65,Cash,Pending,MUM-4,Run join sometimes smile.,Travel,Johnson Ltd,Mumbai,2.79,False,Mobile
4f1c4437-63a2-4652-a1c4-d42528e3dcd1,JZXX07434475733739,158b5287-1ef9-47ef-b8b9-a1c7a6d89960,2025-05-02 12:58:21,Withdrawal,49986.28,INR,193518.09,Cheque,Pending,MUM-4,Policy spring to base south.,Shopping,Russell PLC,Mumbai,362.05,False,Desktop
